# MPI PingPong Test
# Size [B]  Bandwidth [MB/s] | Time Mean [s] ± StdDev [s]  Samples
   8388608           5612.23 | 1.4947027e-03 ± 1.4803e-04       10
  16777216           4314.94 | 3.8881698e-03 ± 1.7369e-05       10
  33554432           4430.10 | 7.5741959e-03 ± 1.3043e-05       10
  67108864           4496.03 | 1.4926265e-02 ± 7.9007e-05       10
 134217728           4539.35 | 2.9567618e-02 ± 3.1356e-05       10
 268435456           4558.76 | 5.8883474e-02 ± 1.2258e-04       10
 536870912           4587.98 | 1.1701679e-01 ± 1.2199e-04       10
1073741824           5430.80 | 1.9771338e-01 ± 1.9482e-04       10
