# MPI PingPong Test
# Size [B]  Bandwidth [MB/s] | Time Mean [s] ± StdDev [s]  Samples
   8388608           2018.04 | 4.1568173e-03 ± 3.2877e-05       10
  16777216           1418.41 | 1.1828189e-02 ± 2.1501e-04       10
  33554432           1491.43 | 2.2498187e-02 ± 1.6700e-04       10
  67108864           1600.77 | 4.1922979e-02 ± 1.9975e-04       10
 134217728           1699.97 | 7.8953043e-02 ± 8.3620e-05       10
 268435456           1717.73 | 1.5627343e-01 ± 3.3750e-04       10
 536870912           1731.59 | 3.1004512e-01 ± 8.9294e-04       10
1073741824           1827.50 | 5.8754771e-01 ± 4.3435e-03       10
