                      testname                        method          bytes                  id                time      papi_evt1_type       papi_evt1_val      papi_evt2_type       papi_evt2_val
                     WRF_y_vec                        custom          90804       communication              70.571                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              72.240                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              71.525                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              75.817                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              78.916                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              75.578                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              74.148                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              76.293                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              76.293                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              73.909                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              72.002                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              70.571                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804   ddt_free_overhead               0.000                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804                pack               0.000                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804              unpack               0.000                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          75012 ddt_create_overhead               0.476                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          75012       communication              70.810                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          75012       communication              64.373                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          75012       communication              64.373                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          75012       communication              64.849                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          75012       communication              71.287                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          75012       communication              64.611                  NA                  NA                  NA                  NA
