                      testname                        method          bytes                  id                time      papi_evt1_type       papi_evt1_val      papi_evt2_type       papi_evt2_val
                     WRF_y_vec                        custom          90804       communication              70.571                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              71.287                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              70.571                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              70.095                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              72.956                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              79.393                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              72.956                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              70.810                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804   ddt_free_overhead               0.238                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804 ddt_create_overhead               0.238                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              71.763                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              70.333                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              69.856                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              70.333                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              69.379                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              73.194                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              70.810                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              69.856                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              70.095                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              70.095                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              69.856                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              70.333                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              70.571                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              69.379                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              69.618                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              70.095                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              70.095                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              70.095                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              69.379                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              72.002                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804   ddt_free_overhead               0.238                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804 ddt_create_overhead               0.238                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              70.571                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              70.095                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              70.095                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              70.333                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              77.724                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              80.585                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              80.108                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              72.240                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              70.095                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              70.810                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              70.810                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              69.856                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              71.525                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              73.194                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              70.095                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              69.856                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              70.571                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              70.333                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              76.293                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804       communication              76.055                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804   ddt_free_overhead               0.000                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804                pack               0.000                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          90804              unpack               0.000                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          75012 ddt_create_overhead               0.238                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          75012       communication              69.856                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          75012       communication              63.657                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          75012       communication              62.465                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          75012       communication              65.326                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          75012       communication              61.988                  NA                  NA                  NA                  NA
                     WRF_y_vec                        custom          75012       communication              62.227                  NA                  NA                  NA                  NA
